Names,Heights(cm),Image_Url
Sayaka Miki,162,https://ami.animecharactersdatabase.com/images/2552/Sayaka_Miki_thumb.jpg
Christina Asgard,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-2029981876.jpg
Rio Teikei,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1368615881.jpg
Yuki Kouzuki,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-2066755150.jpg
Kanon Shimura,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1834796301.jpg
Mifuyu Erisaka,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-2033478484.jpg
Lucie Menelumia,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-391383277.jpg
Ume Momoi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1429367343.jpg
Liina,162,https://ami.animecharactersdatabase.com/./images/futagobinyuu/Liina_thumb.jpg
Natsuki Makimura,162,https://ami.animecharactersdatabase.com/uploads/thumbs/1331-1255993633.jpg
Patricia Norrish,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1136989399.jpg
Suu Aoi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-505669331.jpg
Yuzu Kifune,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1404159876.jpg
Irori Akanezaka,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1243967113.jpg
Megumi Hoshina,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-75662538.jpg
Shizuka Kadowaki,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1312251485.jpg
Yuko Tamai,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-519908961.jpg
Yuuka Kinoshita,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1491322190.jpg
Mimoza,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-150884278.jpg
Korone Nekohana,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-214864474.jpg
Hotori Kisugi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1809594698.jpg
Rieko Makihara,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/42711-536472836.jpg
Zakuro Kashino,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1215137563.jpg
Yayoi Katsura,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-2138387846.jpg
Saara Tominaga,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1461115044.jpg
Fuka Toyokawa,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-361004742.jpg
Shizuka Mogami,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-612065795.jpg
Noa Kagetsuin,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-248497583.jpg
Erisu Fall Cartlet,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1994236199.jpg
Tsumugi Minagi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1605547151.jpg
Fumino Shimazu,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-792453584.jpg
Megumi Noda,162,https://ami.animecharactersdatabase.com/./images/NodameCantabile/Megumi_Noda_thumb.jpg
Aya,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1454347516.jpg
Yoshika Nunose,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-743335598.jpg
Kayoko Tsukada,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-592953453.jpg
Iris Calvados,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-767723011.jpg
Soil,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-677281201.jpg
Aina Suzuki,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1119916693.jpg
Shizuku Onohara,162,https://ami.animecharactersdatabase.com/images/2571/Shizuku_Onohara_thumb.jpg
Usagi Tsukiyono,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-942791328.jpg
Yuu Ayasaki,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1046659135.jpg
Marina Mizumoto,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1946967220.jpg
Misumi Isora,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1736544827.jpg
Lucy,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1211752742.jpg
Ikaros,162,https://ami.animecharactersdatabase.com/uploads/thumbs/2277-704724731.jpg
Estraea Munnue Piequartz,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1664077764.jpg
Kyoko Kirisaki,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-106091434.jpg
Naruha Tokiwa,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-536815556.jpg
Shinkurou Anekouji,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1649791786.jpg
Hijiri Kujou,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-110672552.jpg
Chisato Ayase,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1751194816.jpg
Shizuku Kasasagi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-1420912659.jpg
Suzuha Utsuki,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1037728803.jpg
Saki Hanajima,162,https://ami.animecharactersdatabase.com/uploads/thumbs/1091175654.jpg
Yuugiri,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-1756605334.jpg
Touka Kirishima,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1746726007.jpg
Misaki Amamiya,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-591416670.jpg
Ranga Akanejima,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-372462831.jpg
Aiko Hishidou,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-2075648782.jpg
Chikage Kiryuu,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-2075180105.jpg
Yui Kotegawa,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1516915984.jpg
Aurora,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-797092971.jpg
Kana Kazamatsuri,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-2129935248.jpg
Miki Osanai,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-929895178.jpg
Levina Eitosu,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1483739169.jpg
Aisa Minami,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1606507873.jpg
Kanae Yumeno,162,https://ami.animecharactersdatabase.com/uploads/thumbs/1-1768519940.jpg
Suzuka Nagai,162,https://ami.animecharactersdatabase.com/./images/honoonoharamasetenkousei/Suzuka_Nagai_thumb.jpg
Sayaka Minase,162,https://ami.animecharactersdatabase.com/./images/honoonoharamasetenkousei/Sayaka_Minase_thumb.jpg
Sayo Izayoi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-612479259.jpg
Hozumi Kusaka,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-692077693.jpg
Mikoto Kiba,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1000694863.jpg
Hiromi Ookouchi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-1454049573.jpg
Ricca Morizono,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-2037697335.jpg
Aiko Niwa,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-2049433384.jpg
Minato Nagase,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-333350742.jpg
Ryo Akizuki,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/9180-1419506093.jpg
Chihaya Kisaragi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/3301-1702936062.jpg
Mao Mizusawa,162,https://ami.animecharactersdatabase.com/./images/purerogue/Mao_Mizusawa_thumb.jpg
Eriko Futami,162,https://ami.animecharactersdatabase.com/./images/purerogue/Eriko_Futami_thumb.jpg
Anya Fantomaya,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-385638353.jpg
Kyouko Asuka,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-302545689.jpg
Lolo Eduard,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-505405333.jpg
Fuuka Kirino,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1098376280.jpg
Hatsue Hiraoka,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1171701990.jpg
Kyouko Horiuchi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-175985611.jpg
Suzuka Noshiro,162,https://ami.animecharactersdatabase.com/./images/henshiin2/Suzuka_Noshiro_thumb.jpg
Reiri Valencia Kuga,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1241114965.jpg
Akemi Suma,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-2098468055.jpg
Shizuru Fujino,162,https://ami.animecharactersdatabase.com/./images/maihime/Shizuru_thumb.jpg
Matrona Shekina,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-131465191.jpg
Kyouko Ayase,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1226123499.jpg
Honomi Osanai,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-915626824.jpg
Miu Tsubasa,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-747084793.jpg
Kaoru Nakanishi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1769000929.jpg
Yuma Shichiri,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-563571490.jpg
Asahi Kamijou,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-111810436.jpg
Komoe Ikaruga,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-616352870.jpg
Kaede Nogata,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-667165706.jpg
Ayane Himekami,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-1568029708.jpg
Kaede Kiryuu,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-191738265.jpg
Kaede Fuyou,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-514698097.jpg
Fumika Sagisawa,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-1113459322.jpg
Ms. Sara Marple,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-1147635686.jpg
Seiji Kobayashi,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-1338066387.jpg
Lilian Tyrol,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-1327335469.jpg
Shizuru Fujino,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-211051350.jpg
Haruna Saotome,162,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-115485320.jpg
Miyako Hoshino,162.7,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/18137-1334166717.jpg
Nao Egokoro,162.5,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/29946-1187073965.jpg
Feena Fam Earthlight,162.3,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1218096804.jpg
Ranpha Franboise,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-394500259.jpg
Violet Evergarden,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1814677834.jpg
Himawari Misaki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-283419623.jpg
Rin Tezuka,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1586721214.jpg
Nagisa Sasakura,161,https://ami.animecharactersdatabase.com/./images/mometsuchichishimaikateikyoushi/Nagisa_Sasakura_thumb.jpg
Shouko Shiomi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1043299831.jpg
Shiki Wakana,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/76046-1693721107.jpg
Ren Kurogane,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/67712-1037675788.jpg
Chiyo Tsukumo,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-576092868.jpg
Shirayuki Uzuki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-689926122.jpg
Sumika Maehara,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/67712-123165909.jpg
Rin Kinosaki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/36226-37911540.jpg
Yukie Yatsuka,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/36226-534825502.jpg
Yuki Himekawa,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-220932170.jpg
Miki Hoshii,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/3301-476817281.jpg
Luca Ikaruga,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/36226-409875004.jpg
Camie Utsushimi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68705-1890657761.jpg
Hina Kasama,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-170352371.jpg
Erena Yukisaki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1573160087.jpg
Queen,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-321905312.jpg
Wakamo Kosaka,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-2093609924.jpg
Kasumi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1698358356.jpg
Pantera Carino,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-961425035.jpg
Juana Montero,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-2034427320.jpg
Riu Kujou,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-2082792388.jpg
Kaguyahime,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1849435205.jpg
Nijimu Hongou,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-896809614.jpg
Miu Hizuki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1957513307.jpg
Akariel Suzuki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-22799182.jpg
Lui Takane,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/29946-1879926838.jpg
Kanpei Kuroda,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1503999608.jpg
Ranka Kagurazaka,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-291669371.jpg
Chigusa Yuuki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-595583793.jpg
Melfy Narve,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1019953507.jpg
Noelle Silva,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1099517129.jpg
Karen Kamiya,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-207163653.jpg
Rokuro Yamakagashi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-613151488.jpg
Hanako Urawa,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-115781104.jpg
Kisarah Westfield,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-564982591.jpg
Chizuru Matsuo,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-2019795752.jpg
Atria Smith,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-836951224.jpg
Sumire Heanna,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-330331619.jpg
Fuuka Saeki,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1579426805.jpg
Hasumi Nagatomi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-1537321686.jpg
Ariane,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-559258758.jpg
Alicetaria,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1497184144.jpg
Ema Skye,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1303956726.jpg
Tomoe Miwa,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-623178894.jpg
Yusuke Aoi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-390965586.jpg
Kyosuke Aoi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1175071646.jpg
Eriza Yukifune,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-1398495443.jpg
Airi,161,https://ami.animecharactersdatabase.com/./images/2038/Airi_thumb.jpg
Rinko Hariu,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1211088046.jpg
Maika Okino,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1423089775.jpg
Mayu Souma,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-838109337.jpg
Mu,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/67712-1749671524.jpg
Chikara Oosako,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-850564140.jpg
Shota Amachi,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1009781519.jpg
Natsumi Fujii,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1108216688.jpg
Saori Hidaka,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-1862859891.jpg
Noa Fukushima,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-1236650054.jpg
Misa Yasoshima,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1987093560.jpg
Kyouka Saotome,161,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1745317369.jpg
